State,County,Violent_crime,MNNM,Rape1,Robbery,"Aggravated
assault","Property
crime",Burglary,"Larceny-
theft","Motor
vehicle
theft",Arson2
West Virginia,Nicholas,174,0,18,1,155,69,19,49,1,0
West Virginia,Randolph,57,1,0,0,56,122,58,63,1,1
West Virginia,Roane,10,1,0,0,9,29,2,24,3,0
West Virginia,Summers,13,0,0,0,13,40,16,21,3,0
West Virginia,Tyler,11,0,0,0,11,7,4,3,0,0
West Virginia,Upshur,13,1,5,2,5,41,7,29,5,0
West Virginia,Wetzel,11,0,1,0,10,13,2,9,2,0
West Virginia,Wyoming,55,0,1,0,54,43,16,25,2,3
Wisconsin,Brown,103,0,44,4,55,639,71,538,30,4
Wisconsin,Calumet,9,2,4,0,3,49,9,35,5,1
Wisconsin,Chippewa,30,1,14,0,15,263,46,196,21,1
Wisconsin,Columbia,21,0,8,1,12,184,43,128,13,1
Wisconsin,Dane,82,1,22,6,53,605,141,414,50,1
Wisconsin,Douglas,20,0,7,1,12,204,79,105,20,2
Wisconsin,Eau Claire5,30,1,14,3,12,223,65,147,11,0
Wisconsin,Fond du Lac,22,0,8,1,13,155,40,101,14,0
Wisconsin,Green,7,0,0,2,5,50,11,37,2,0
Wisconsin,Iowa,12,1,1,0,10,43,6,33,4,1
Wisconsin,Kenosha,42,1,11,3,27,365,75,271,19,0
Wisconsin,Kewaunee,3,0,1,1,1,47,4,36,7,0
Wisconsin,La Crosse,15,0,2,1,12,133,33,93,7,0
Wisconsin,Lincoln,21,0,8,0,13,67,18,46,3,1
Wisconsin,Marathon,19,0,3,0,16,254,54,191,9,1
Wisconsin,Milwaukee,82,1,5,7,69,144,3,59,82,3
Wisconsin,Oconto,15,0,6,1,8,224,57,151,16,0
Wisconsin,Outagamie,52,0,12,1,39,233,72,149,12,2
Wisconsin,Ozaukee,12,0,6,1,5,102,26,71,5,0
Wisconsin,Pierce,15,1,0,1,13,123,45,72,6,0
Wisconsin,Racine,21,0,0,4,17,208,44,149,15,0
Wisconsin,Rock5,34,0,14,3,17,380,122,238,20,1
Wisconsin,Sheboygan,42,0,16,1,25,310,40,256,14,1
Wisconsin,St. Croix,25,1,3,1,20,259,58,188,13,2
Wisconsin,Washington,6,0,4,1,1,205,37,143,25,8
Wisconsin,Waukesha,56,0,0,3,53,320,59,237,24,2
Wisconsin,Winnebago,21,0,1,1,19,167,35,124,8,0
Wisconsin,Adams,27,0,0,1,26,187,94,85,8,1
Wisconsin,Ashland,5,0,0,0,5,24,4,19,1,0
Wisconsin,Barron,2,2,0,0,0,113,38,62,13,0
Wisconsin,Bayfield,16,0,0,0,16,81,38,39,4,1
Wisconsin,Buffalo,3,0,2,0,1,10,2,4,4,0
Wisconsin,Burnett,30,0,5,1,24,341,124,193,24,2
Wisconsin,Clark,6,3,0,0,3,99,23,60,16,1
Wisconsin,Crawford,17,0,4,0,13,105,13,90,2,0
Wisconsin,Dodge,67,1,26,2,38,168,45,105,18,1
Wisconsin,Door,16,0,10,0,6,59,1,56,2,0
Wisconsin,Dunn,15,1,1,0,13,131,33,95,3,0
Wisconsin,Florence,8,0,0,0,8,45,14,29,2,0
Wisconsin,Forest,21,0,9,1,11,96,18,68,10,0
Wisconsin,Grant,32,1,11,0,20,121,21,92,8,1
Wisconsin,Green Lake,5,0,1,0,4,42,16,23,3,0
Wisconsin,Iron,6,0,1,0,5,65,16,43,6,0
Wisconsin,Jackson,11,0,2,1,8,170,56,85,29,0
Wisconsin,Jefferson,34,0,1,0,33,266,40,207,19,2
Wisconsin,Lafayette,14,0,3,0,11,72,12,54,6,1
Wisconsin,Langlade,4,0,2,0,2,107,16,85,6,0
Wisconsin,Manitowoc,23,0,4,1,18,183,60,118,5,0
Wisconsin,Marinette,6,0,5,0,1,136,39,90,7,0
Wisconsin,Marquette,3,0,1,0,2,69,14,52,3,0
Wisconsin,Menominee,1,0,0,0,1,26,4,21,1,0
Wisconsin,Monroe,7,2,1,0,4,100,31,61,8,0
Wisconsin,Oneida,44,0,10,0,34,168,52,99,17,0
Wisconsin,Pepin,10,0,1,0,9,23,6,16,1,1
Wisconsin,Polk,35,0,9,0,26,245,85,141,19,2
Wisconsin,Portage,35,2,6,0,27,166,45,104,17,1
Wisconsin,Price,9,0,3,0,6,73,16,53,4,1
Wisconsin,Richland,0,0,0,0,0,11,4,3,4,0
Wisconsin,Rusk,16,1,7,1,7,36,13,19,4,1
Wisconsin,Sauk,26,0,12,2,12,282,53,219,10,0
Wisconsin,Sawyer,13,0,0,1,12,135,28,90,17,2
Wisconsin,Shawano,42,0,21,1,20,308,88,199,21,0
Wisconsin,Taylor,14,0,3,0,11,51,4,45,2,1
Wisconsin,Trempealeau,18,0,3,1,14,82,25,53,4,0
Wisconsin,Vernon,10,0,0,0,10,66,11,51,4,3
Wisconsin,Vilas,8,0,1,1,6,120,24,93,3,0
Wisconsin,Walworth,9,0,8,0,1,131,26,91,14,4
Wisconsin,Washburn,31,0,4,0,27,86,28,49,9,0
Wisconsin,Waupaca,65,0,18,0,47,346,62,264,20,0
Wisconsin,Waushara,18,0,4,0,14,151,23,123,5,1
Wisconsin,Wood,17,0,13,2,2,154,54,92,8,1
Wyoming,Natrona,40,0,11,0,29,230,64,133,33,1
Wyoming,Albany,6,0,0,1,5,57,16,38,3,1
Wyoming,Big Horn,6,0,0,0,6,24,4,19,1,1
Wyoming,Campbell,90,0,13,0,77,99,26,62,11,1
Wyoming,Carbon,6,0,1,0,5,17,1,15,1,0
Wyoming,Crook,2,0,2,0,0,15,6,5,4,0
Wyoming,Fremont,24,0,1,0,23,254,16,225,13,1
Wyoming,Goshen,9,1,1,0,7,42,20,20,2,0
Wyoming,Hot Springs,1,0,0,0,1,18,1,15,2,0
Wyoming,Johnson,4,0,1,0,3,41,8,31,2,0
Wyoming,Lincoln,13,0,5,0,8,73,12,53,8,0
Wyoming,Niobrara,6,0,1,1,4,6,1,4,1,0
Wyoming,Park,8,1,0,0,7,42,10,30,2,1
Wyoming,Platte,4,0,2,0,2,43,5,31,7,0
Wyoming,Sheridan,3,0,1,0,2,31,4,25,2,0
Wyoming,Sublette,4,0,0,0,4,49,11,35,3,0
Wyoming,Sweetwater,22,0,8,0,14,77,17,52,8,0
Wyoming,Uinta,7,1,1,1,4,53,12,35,6,0
Wyoming,Washakie,0,0,0,0,0,17,4,13,0,0
Wyoming,Weston,5,0,1,0,4,0,0,0,0,0
1 The figures shown in this column for the offense of rape were reported using only the revised Uniform Crime Reporting (UCR) definition of rape. See the data declaration for further explanation. ,,,,,,,,,,,
2 The FBI does not publish arson data unless it receives data from either the agency or the state for all 12 months of the calendar year.,,,,,,,,,,,
"3 The FBI determined that the agency's data were overreported. Consequently, those data are not included in this table.",,,,,,,,,,,
4 The Tulare County Highway Patrol collects the motor vehicle thefts for this county. These data can be found in Table 11. ,,,,,,,,,,,
"5 Because of changes in the state/local agency's reporting practices, figures are not comparable to previous years' data. ",,,,,,,,,,,
6 Limited data for 2018 were available for Iowa. ,,,,,,,,,,,
"7 This agency/state submits rape data classified according to the legacy UCR definition; therefore the rape offense and violent crime total, which rape is a part of, is not included in this table. See the data declaration for further explanation. ",,,,,,,,,,,
"8 The FBI determined that the agency's data were underreported. Consequently, those data are not included in this table.",,,,,,,,,,,
