State,County,Violent_crime,MNNM,Rape1,Robbery,"Aggravated
assault","Property
crime",Burglary,"Larceny-
theft","Motor
vehicle
theft",Arson2
Pennsylvania,Lycoming,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Mercer,1,0,0,0,1,0,0,0,0,0
Pennsylvania,Monroe,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Montgomery,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Northampton,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Pike,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Washington,1,0,0,0,1,3,0,3,0,0
Pennsylvania,Westmoreland,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Wyoming,0,0,0,0,0,0,0,0,0,0
Pennsylvania,York,3,0,0,0,3,0,0,0,0,0
Pennsylvania,Bedford,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Bradford,0,0,0,0,0,1,0,1,0,0
Pennsylvania,Clarion,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Elk,0,0,0,0,0,1,0,1,0,0
Pennsylvania,Greene,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Indiana,2,0,0,0,2,0,0,0,0,0
Pennsylvania,Jefferson,1,0,0,0,1,0,0,0,0,0
Pennsylvania,Lawrence,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Northumberland,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Schuylkill,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Snyder,2,0,0,0,2,0,0,0,0,0
Pennsylvania,Tioga,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Union,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Warren,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Wayne,0,0,0,0,0,0,0,0,0,0
South Carolina,Anderson,738,8,53,100,577,"5,257","1,055","3,564",638,27
South Carolina,Beaufort3,538,6,81,45,406,,,,166,10
South Carolina,Berkeley3,433,8,57,68,300,,,,326,11
South Carolina,Calhoun,35,0,2,6,27,257,70,145,42,2
South Carolina,Chester,112,2,11,5,94,523,93,395,35,2
South Carolina,Darlington,425,28,17,46,334,"1,937",690,"1,100",147,18
South Carolina,Fairfield,180,4,5,11,160,471,106,321,44,11
South Carolina,Florence,470,12,50,60,348,"2,423",615,"1,606",202,7
South Carolina,Greenville,"1,679",26,212,264,"1,177","8,604","1,907","5,827",870,48
South Carolina,Horry,2,0,0,0,2,3,0,3,0,0
South Carolina,Horry County Police Department,916,20,212,115,569,"7,332","1,470","5,146",716,45
South Carolina,Kershaw,104,5,15,12,72,792,163,571,58,3
South Carolina,Lancaster,219,3,15,28,173,"1,709",451,"1,181",77,12
South Carolina,Laurens,301,3,23,12,263,"1,176",375,645,156,5
South Carolina,Lexington3,525,15,79,56,375,,789,,650,8
South Carolina,Pickens,297,2,53,13,229,"1,721",506,"1,005",210,10
South Carolina,Richland,"1,977",23,122,319,"1,513","10,546","1,995","7,238","1,313",48
South Carolina,Saluda,38,0,3,1,34,185,56,105,24,2
South Carolina,Spartanburg,"1,031",10,79,125,817,"5,756","1,465","3,618",673,25
South Carolina,Sumter,403,3,23,36,341,"1,973",636,"1,164",173,16
South Carolina,Union,71,0,6,6,59,615,205,388,22,2
South Carolina,York,356,2,33,50,271,"2,322",532,"1,605",185,5
South Carolina,Abbeville,25,1,1,2,21,221,73,132,16,0
South Carolina,Bamberg,10,0,1,0,9,155,49,82,24,1
South Carolina,Barnwell,87,1,6,7,73,291,78,165,48,3
South Carolina,Cherokee,101,1,11,15,74,"1,243",365,749,129,6
South Carolina,Chesterfield,146,7,19,11,109,858,347,472,39,3
South Carolina,Clarendon,105,0,8,13,84,744,234,467,43,3
South Carolina,Dillon,175,4,7,21,143,675,264,373,38,12
South Carolina,Georgetown,178,5,24,17,132,"1,216",414,703,99,9
South Carolina,Greenwood,211,1,32,17,161,"1,166",216,862,88,4
South Carolina,Hampton,47,0,5,3,39,265,102,152,11,4
South Carolina,Lee,60,1,4,6,49,299,102,178,19,2
South Carolina,Marion,91,4,9,12,66,608,242,323,43,1
South Carolina,Marlboro,92,3,7,8,74,437,161,249,27,4
South Carolina,McCormick,23,3,5,0,15,105,32,60,13,1
South Carolina,Newberry,47,0,6,4,37,224,39,163,22,0
South Carolina,Oconee,153,3,31,15,104,"1,670",378,"1,153",139,9
South Carolina,Orangeburg,335,8,19,41,267,"2,535",711,"1,567",257,15
South Carolina,Williamsburg,126,1,10,17,98,618,206,334,78,11
South Dakota,Custer,14,0,3,0,11,61,13,44,4,1
South Dakota,Lincoln,24,2,5,1,16,256,61,187,8,0
South Dakota,McCook,3,0,1,0,2,34,10,21,3,0
South Dakota,Meade,41,1,5,0,35,102,29,61,12,0
South Dakota,Minnehaha,60,0,13,0,47,292,62,208,22,3
South Dakota,Pennington,119,0,53,1,65,389,96,263,30,1
South Dakota,Turner,10,0,3,1,6,47,16,27,4,0
South Dakota,Union,4,0,2,0,2,56,9,42,5,0
South Dakota,Bennett,4,0,0,0,4,4,2,0,2,0
South Dakota,Bon Homme,2,0,1,0,1,1,0,1,0,0
South Dakota,Brookings,12,0,4,0,8,47,16,31,0,0
South Dakota,Brown,4,0,1,0,3,29,10,17,2,0
South Dakota,Butte,7,0,1,0,6,60,10,50,0,0
South Dakota,Charles Mix,8,0,0,0,8,63,26,29,8,1
South Dakota,Clay,3,0,0,0,3,51,11,27,13,0
South Dakota,Codington,6,0,1,0,5,29,3,23,3,0
South Dakota,Corson,2,0,0,0,2,9,4,5,0,1
South Dakota,Davison,3,0,0,0,3,25,8,14,3,1
South Dakota,Deuel,5,0,2,0,3,4,0,4,0,0
South Dakota,Edmunds,1,0,0,0,1,0,0,0,0,0
South Dakota,Hamlin,6,0,0,0,6,11,2,9,0,0
South Dakota,Hughes,1,0,0,1,0,7,0,7,0,0
South Dakota,Lake,12,0,5,0,7,37,10,27,0,1
South Dakota,Lawrence,3,0,0,1,2,124,10,113,1,0
South Dakota,Marshall,9,0,3,0,6,29,7,19,3,1
South Dakota,McPherson,1,0,1,0,0,31,25,5,1,0
South Dakota,Moody,2,0,1,0,1,9,2,4,3,0
South Dakota,Perkins,5,0,4,0,1,16,4,12,0,0
South Dakota,Roberts,3,0,0,0,3,6,3,1,2,0
South Dakota,Sanborn,1,0,1,0,0,12,7,5,0,1
South Dakota,Spink,5,0,0,0,5,47,15,30,2,0
South Dakota,Tripp,1,0,1,0,0,5,0,5,0,0
South Dakota,Walworth,0,0,0,0,0,3,0,0,3,0
South Dakota,Yankton,11,0,6,0,5,41,12,19,10,0
Tennessee,Anderson,109,1,6,5,97,607,223,320,64,3
Tennessee,Blount,402,2,32,16,352,"1,167",312,740,115,5
Tennessee,Bradley,217,1,14,5,197,954,247,552,155,1
Tennessee,Campbell,61,1,15,5,40,584,203,312,69,0
Tennessee,Cannon,29,2,0,2,25,77,36,24,17,2
Tennessee,Carter,73,1,4,2,66,612,140,420,52,1
Tennessee,Cheatham,110,2,5,7,96,556,147,339,70,7
Tennessee,Chester,23,0,1,1,21,56,21,30,5,1
Tennessee,Crockett,36,0,0,2,34,100,30,61,9,1
Tennessee,Dickson,111,1,19,4,87,455,144,255,56,1
Tennessee,Grainger,42,1,7,1,33,209,53,130,26,0
Tennessee,Hamblen,111,1,9,6,95,485,143,282,60,14
Tennessee,Hamilton,282,0,31,13,238,"1,606",379,"1,033",194,4
Tennessee,Hartsville/Trousdale,50,0,2,2,46,169,26,133,10,0
Tennessee,Hawkins,74,1,11,7,55,594,187,341,66,7
Tennessee,Hickman,112,1,8,2,101,416,112,235,69,3
Tennessee,Jefferson,100,0,9,7,84,602,179,358,65,3
Tennessee,Knox,722,6,49,63,604,"4,010",828,"2,680",502,16
Tennessee,Loudon,76,3,0,3,70,396,101,258,37,2
Tennessee,Macon,51,2,1,0,48,162,57,86,19,1
Tennessee,Madison,125,0,8,8,109,426,142,244,40,0
Tennessee,Marion,66,0,3,2,61,256,85,131,40,1
Tennessee,Maury,171,1,16,4,150,458,83,310,65,0
Tennessee,Montgomery,81,0,8,4,69,801,216,515,70,1
Tennessee,Morgan,54,0,1,1,52,307,99,155,53,0
Tennessee,Polk,32,2,0,4,26,373,80,213,80,2
Tennessee,Roane,78,1,6,0,71,372,124,202,46,0
Tennessee,Robertson,55,2,6,1,46,271,100,150,21,0
Tennessee,Rutherford,263,2,18,15,228,771,193,495,83,6
Tennessee,Sequatchie,24,1,3,0,20,126,32,64,30,2
Tennessee,Shelby,579,4,36,75,464,"2,675",590,"1,855",230,20
Tennessee,Smith,26,0,3,3,20,196,79,100,17,0
Tennessee,Sullivan,315,3,42,6,264,"1,185",266,764,155,15
Tennessee,Sumner,127,1,20,8,98,470,123,300,47,4
Tennessee,Tipton,140,2,22,4,112,580,154,357,69,4
Tennessee,Unicoi,50,3,2,2,43,218,47,155,16,1
Tennessee,Union,46,3,2,2,39,236,74,137,25,1
Tennessee,Washington,184,2,14,9,159,907,204,631,72,8
Tennessee,Williamson,75,1,5,3,66,367,98,242,27,3
Tennessee,Wilson,94,1,0,5,88,791,236,457,98,4
Tennessee,Bedford,81,0,14,1,66,230,57,148,25,3
Tennessee,Benton,24,1,2,1,20,162,55,84,23,1
Tennessee,Bledsoe,1,0,0,0,1,50,11,24,15,0
Tennessee,Carroll,47,0,2,1,44,161,87,58,16,0
Tennessee,Claiborne,71,2,2,5,62,391,161,183,47,5
Tennessee,Clay,19,0,2,0,17,50,4,37,9,0
Tennessee,Cocke,146,0,6,8,132,565,219,268,78,8
Tennessee,Coffee,77,0,6,2,69,371,131,210,30,1
Tennessee,Cumberland,26,0,1,0,25,719,213,413,93,2
Tennessee,Decatur,15,0,4,0,11,120,48,58,14,1
Tennessee,Dyer,41,0,5,4,32,290,59,209,22,0
Tennessee,Fentress,24,1,9,0,14,164,37,112,15,2
Tennessee,Franklin,97,0,6,1,90,245,40,173,32,2
Tennessee,Gibson,75,0,10,11,54,224,60,136,28,1
Tennessee,Giles,54,1,6,2,45,241,71,149,21,0
Tennessee,Greene,174,1,13,12,148,980,321,511,148,7
Tennessee,Grundy,95,2,5,2,86,176,57,82,37,3
Tennessee,Hancock,5,0,0,0,5,61,3,51,7,0
Tennessee,Hardeman,72,0,3,1,68,177,71,81,25,5
Tennessee,Hardin,57,0,7,6,44,369,138,178,53,6
Tennessee,Haywood,24,2,3,2,17,125,38,66,21,1
Tennessee,Henderson,76,2,7,2,65,297,98,164,35,3
Tennessee,Henry,53,0,2,1,50,405,160,201,44,0
Tennessee,Houston,12,0,0,0,12,42,12,26,4,1
Tennessee,Humphreys,35,0,4,2,29,205,91,98,16,1
Tennessee,Jackson,23,0,5,0,18,98,28,63,7,0
Tennessee,Johnson,40,0,0,1,39,210,64,126,20,2
Tennessee,Lake,4,0,1,1,2,23,1,20,2,0
Tennessee,Lauderdale,61,1,4,3,53,264,107,131,26,5
Tennessee,Lewis,30,1,1,1,27,151,32,90,29,2
Tennessee,Lincoln,139,0,2,7,130,348,103,201,44,6
Tennessee,Marshall,26,0,0,0,26,99,24,59,16,0
Tennessee,McMinn,95,0,1,3,91,650,182,342,126,0
Tennessee,McNairy,100,1,10,3,86,338,99,186,53,4
Tennessee,Meigs,49,0,6,0,43,295,97,160,38,2
Tennessee,Monroe,174,1,10,7,156,986,282,559,145,1
Tennessee,Moore,13,0,0,0,13,80,8,58,14,0
Tennessee,Obion,19,0,0,0,19,149,43,96,10,1
Tennessee,Overton,8,0,0,0,8,155,28,113,14,0
Tennessee,Perry,10,0,1,0,9,74,15,53,6,1
Tennessee,Pickett,9,1,0,0,8,64,17,38,9,0
Tennessee,Putnam,98,1,15,4,78,664,143,420,101,3
Tennessee,Rhea,63,1,11,5,46,306,88,178,40,0
Tennessee,Scott,32,0,0,0,32,151,67,63,21,0
Tennessee,Sevier,194,0,14,8,172,"1,017",278,570,169,2
Tennessee,Stewart,28,0,3,0,25,120,47,57,16,1
Tennessee,Van Buren,7,0,1,0,6,69,7,56,6,1
Tennessee,Warren,65,1,8,3,53,327,96,181,50,3
Tennessee,Wayne,22,0,0,1,21,92,27,52,13,4
Tennessee,Weakley,30,0,1,0,29,146,64,69,13,0
Tennessee,White,60,0,3,1,56,312,32,245,35,0
Texas,Aransas,68,1,13,2,52,306,105,189,12,0
Texas,Armstrong,5,0,0,1,4,24,9,10,5,0
Texas,Atascosa,77,0,1,6,70,441,150,235,56,0
Texas,Austin,13,0,3,1,9,138,45,64,29,1
Texas,Bandera,31,0,16,1,14,279,117,136,26,0
Texas,Bastrop,178,2,33,22,121,726,235,421,70,8
Texas,Bell,70,0,35,2,33,777,243,472,62,28
Texas,Bexar,620,11,153,121,335,"5,985","1,254","4,211",520,48
Texas,Bowie,121,2,31,7,81,438,142,246,50,12
Texas,Brazoria,167,4,15,27,121,"1,096",303,684,109,5
Texas,Brazos,38,1,9,1,27,308,73,220,15,0
Texas,Burleson,22,0,1,5,16,141,44,88,9,0
Texas,Caldwell,26,0,0,4,22,183,55,108,20,2
Texas,Callahan,9,0,0,1,8,42,12,23,7,0
Texas,Cameron,181,3,53,12,113,946,307,589,50,7
Texas,Carson,9,0,1,0,8,25,8,16,1,0
Texas,Chambers,93,0,19,16,58,567,130,437,0,5
Texas,Clay,16,0,5,2,9,137,43,75,19,8
Texas,Collin,89,1,24,2,62,375,109,242,24,1
Texas,Comal,178,4,47,7,120,668,199,420,49,0
Texas,Coryell,21,1,1,0,19,104,22,81,1,0
Texas,Crosby,1,0,0,0,1,0,0,0,0,0
Texas,Dallas,43,1,15,1,26,288,61,188,39,0
Texas,Denton,72,0,26,3,43,551,142,351,58,2
Texas,Ector,91,5,8,22,56,"1,505",289,"1,022",194,2
Texas,Ellis,182,4,23,5,150,485,155,293,37,0
Texas,El Paso,281,2,46,17,216,723,192,477,54,8
Texas,Fort Bend,819,9,105,146,559,"4,018",723,"3,049",246,32
Texas,Galveston,133,2,19,16,96,901,281,536,84,18
Texas,Goliad,16,1,2,0,13,92,28,60,4,0
Texas,Grayson,76,0,25,2,49,504,177,248,79,3
Texas,Gregg,88,0,13,9,66,470,135,266,69,1
Texas,Guadalupe,67,4,34,3,26,502,133,320,49,13
Texas,Hardin,52,0,2,3,47,305,105,156,44,4
Texas,Harris,"8,994",92,533,"2,906","5,463","42,894","8,057","29,396","5,441",272
Texas,Hays,145,2,37,13,93,770,192,503,75,0
Texas,Hidalgo,616,22,139,103,352,"3,820","1,173","2,423",224,27
Texas,Hood6,104,0,19,2,83,393,117,238,38,2
Texas,Hudspeth,1,0,0,0,1,2,0,1,1,0
Texas,Hunt,148,3,19,7,119,592,226,279,87,0
Texas,Irion,1,0,0,0,1,24,11,9,4,0
Texas,Jefferson,39,0,2,6,31,419,125,248,46,4
Texas,Johnson,189,2,22,5,160,771,248,424,99,8
Texas,Jones,5,1,3,1,0,68,17,43,8,0
Texas,Kaufman,116,2,28,7,79,668,203,372,93,1
Texas,Kendall5,18,0,6,1,11,,,91,26,0
Texas,Lampasas,13,0,0,0,13,94,51,40,3,0
Texas,Lubbock,32,1,7,0,24,522,148,328,46,1
Texas,Medina,52,2,18,1,31,364,121,206,37,2
Texas,Midland,54,0,0,5,49,552,96,365,91,2
Texas,Montgomery3,534,17,72,88,357,,,"3,014",,29
Texas,Newton,10,0,0,0,10,79,34,35,10,0
Texas,Nueces,49,1,11,6,31,168,55,110,3,0
Texas,Oldham,2,0,0,0,2,23,7,14,2,0
Texas,Orange,90,0,7,9,74,460,149,232,79,0
Texas,Potter,39,0,4,1,34,196,49,125,22,0
Texas,Randall,71,1,27,4,39,277,67,158,52,2
Texas,Robertson6,13,0,1,0,12,85,31,48,6,1
Texas,Rockwall,22,0,8,1,13,83,21,50,12,1
Texas,Rusk,98,1,11,2,84,476,197,237,42,0
Texas,San Patricio,45,0,0,4,41,305,100,173,32,0
Texas,Smith,252,3,29,23,197,"1,829",609,996,224,3
Texas,Somervell,7,0,0,0,7,74,23,50,1,1
Texas,Tarrant,98,4,30,13,51,897,300,531,66,6
Texas,Taylor,34,1,4,1,28,138,75,55,8,0
Texas,Tom Green,19,1,17,1,0,354,162,166,26,3
Texas,Travis,692,12,115,61,504,"3,316",792,"2,294",230,27
Texas,Upshur,101,3,3,3,92,320,167,124,29,0
Texas,Victoria,106,1,35,8,62,598,267,286,45,0
Texas,Waller,33,1,17,4,11,295,93,174,28,1
Texas,Webb,39,0,8,1,30,195,51,140,4,2
Texas,Wichita,12,2,0,2,8,135,62,56,17,0
Texas,Williamson,184,0,43,9,132,"1,492",307,"1,066",119,4
Texas,Wilson,26,2,2,4,18,233,87,113,33,0
Texas,Wise,93,2,28,2,61,353,110,211,32,3
Texas,Anderson,48,0,7,4,37,399,167,202,30,1
Texas,Andrews,13,0,0,0,13,92,30,53,9,1
Texas,Angelina,93,2,21,5,65,619,171,377,71,2
Texas,Bailey,2,0,0,1,1,40,19,19,2,0
Texas,Baylor,0,0,0,0,0,10,4,4,2,0
Texas,Bee,42,0,1,3,38,232,75,139,18,1
Texas,Blanco,12,0,2,1,9,68,28,29,11,0
Texas,Borden,2,0,0,0,2,18,2,14,2,0
Texas,Bosque,4,0,0,0,4,77,28,48,1,0
Texas,Brewster,11,1,2,0,8,14,3,8,3,1
Texas,Briscoe,1,0,1,0,0,8,4,2,2,0
Texas,Brooks,1,0,0,0,1,0,0,0,0,0
Texas,Brown,20,0,0,2,18,149,49,90,10,2
Texas,Burnet,46,0,19,3,24,213,72,117,24,0
Texas,Calhoun6,22,0,3,0,19,105,31,64,10,0
Texas,Camp,4,2,0,1,1,112,41,58,13,1
Texas,Cass,20,0,2,4,14,265,125,117,23,2
Texas,Castro,3,0,0,0,3,42,12,26,4,0
Texas,Cherokee,89,0,16,3,70,469,141,273,55,0
Texas,Childress,3,0,0,0,3,12,4,8,0,0
Texas,Cochran,5,0,0,0,5,3,0,1,2,0
Texas,Colorado,36,0,0,0,36,130,36,72,22,0
Texas,Comanche,2,0,0,0,2,66,17,48,1,0
Texas,Cooke,48,0,3,0,45,151,67,69,15,3
Texas,Cottle,0,0,0,0,0,0,0,0,0,0
Texas,Crane,0,0,0,0,0,21,0,19,2,0
Texas,Crockett,5,0,0,0,5,33,16,16,1,0
Texas,Culberson,0,0,0,0,0,0,0,0,0,0
Texas,Dallam,0,0,0,0,0,4,1,1,2,0
Texas,Dawson,2,0,0,0,2,41,14,24,3,0
Texas,Deaf Smith,6,0,4,0,2,55,10,37,8,0
Texas,Delta6,2,0,0,0,2,24,13,10,1,0
Texas,DeWitt,19,0,11,0,8,88,27,51,10,0
Texas,Dickens,1,0,0,0,1,2,1,1,0,0
Texas,Dimmit,17,0,0,1,16,125,21,98,6,2
Texas,Donley,2,0,0,0,2,42,15,25,2,0
Texas,Edwards,0,0,0,0,0,26,9,16,1,1
Texas,Erath,51,1,13,0,37,118,46,62,10,0
Texas,Fannin,53,0,14,4,35,164,95,65,4,0
Texas,Fayette,9,2,1,2,4,122,37,76,9,2
Texas,Floyd,11,0,0,0,11,38,13,22,3,0
Texas,Foard,0,0,0,0,0,0,0,0,0,0
Texas,Franklin,25,0,6,0,19,86,45,34,7,0
Texas,Freestone,10,0,1,0,9,110,33,69,8,0
Texas,Frio,11,0,0,0,11,146,46,86,14,2
Texas,Gaines,6,1,1,0,4,84,24,45,15,0
Texas,Garza,13,0,2,0,11,61,14,44,3,0
Texas,Gillespie,5,0,0,0,5,68,15,53,0,0
Texas,Glasscock,4,0,0,0,4,27,16,9,2,0
Texas,Gonzales,17,0,8,2,7,117,42,65,10,1
Texas,Gray,11,0,0,1,10,94,32,56,6,0
Texas,Grimes,27,3,0,5,19,149,56,85,8,1
Texas,Hale,17,0,0,1,16,87,39,42,6,0
Texas,Hall,5,0,0,0,5,6,2,3,1,0
Texas,Hansford,0,0,0,0,0,11,1,8,2,0
Texas,Harrison,61,0,29,3,29,620,222,324,74,0
Texas,Hartley,1,1,0,0,0,12,4,6,2,4
Texas,Haskell,4,0,0,2,2,19,9,7,3,1
Texas,Hemphill,0,0,0,0,0,13,2,10,1,0
Texas,Henderson,201,5,46,9,141,831,377,393,61,0
Texas,Hill,31,1,9,2,19,247,105,122,20,1
Texas,Hockley,11,1,0,0,10,54,24,24,6,1
Texas,Hopkins,36,2,4,1,29,82,24,47,11,0
Texas,Houston,5,0,0,2,3,131,57,62,12,0
Texas,Howard,31,1,1,1,28,147,39,93,15,1
Texas,Hutchinson,16,0,5,0,11,85,23,52,10,0
Texas,Jack,6,0,0,1,5,47,5,33,9,0
Texas,Jackson,7,0,3,2,2,50,18,27,5,0
Texas,Jasper,100,1,35,6,58,312,132,149,31,3
Texas,Jeff Davis,4,1,0,0,3,9,5,3,1,0
Texas,Jim Hogg,7,0,1,0,6,15,4,8,3,0
Texas,Jim Wells,112,0,21,2,89,268,130,117,21,7
Texas,Karnes,13,0,0,0,13,99,33,57,9,1
Texas,Kenedy,3,0,0,0,3,3,0,3,0,0
Texas,Kent,0,0,0,0,0,4,1,3,0,0
Texas,Kerr,34,1,13,1,19,251,84,153,14,1
Texas,Kimble,3,0,0,0,3,15,5,7,3,0
Texas,Kinney,5,0,0,1,4,6,5,0,1,1
Texas,Kleberg,48,0,6,0,42,65,16,38,11,1
Texas,Knox,1,0,1,0,0,14,3,9,2,0
Texas,Lamar,29,0,9,0,20,221,77,129,15,0
Texas,Lamb,6,0,2,1,3,70,24,37,9,0
Texas,La Salle,11,0,0,3,8,54,7,47,0,0
Texas,Lavaca,13,0,3,1,9,67,32,31,4,0
Texas,Lee,25,1,8,1,15,93,31,58,4,0
Texas,Leon,19,0,1,1,17,155,45,101,9,1
Texas,Limestone,28,1,2,2,23,157,59,85,13,1
Texas,Lipscomb,6,0,0,0,6,14,4,6,4,0
Texas,Live Oak,9,0,1,2,6,134,66,59,9,0
Texas,Llano,9,0,2,1,6,133,49,77,7,0
Texas,Loving,0,0,0,0,0,1,0,1,0,0
Texas,Madison,4,0,0,0,4,64,37,22,5,0
Texas,Marion,59,4,6,2,47,171,72,82,17,2
Texas,Mason,6,0,0,0,6,15,2,11,2,0
Texas,Matagorda,71,0,6,6,59,306,73,220,13,0
Texas,Maverick,48,0,11,5,32,423,120,277,26,0
Texas,McCulloch,1,0,0,0,1,8,2,5,1,2
Texas,McMullen,0,0,0,0,0,24,9,15,0,1
Texas,Menard,1,0,0,0,1,5,3,2,0,1
Texas,Milam,12,0,1,1,10,94,27,61,6,2
Texas,Mills,2,0,0,0,2,22,12,8,2,0
Texas,Mitchell,1,0,0,0,1,33,12,20,1,0
Texas,Montague,49,0,2,0,47,126,52,58,16,0
Texas,Moore,9,0,0,0,9,39,13,20,6,0
Texas,Morris,10,1,3,0,6,64,27,31,6,0
Texas,Nacogdoches,63,1,11,1,50,248,92,139,17,3
Texas,Navarro6,55,2,16,2,35,326,162,143,21,3
Texas,Nolan,6,0,0,0,6,50,22,22,6,1
Texas,Ochiltree,0,0,0,0,0,25,8,12,5,0
Texas,Palo Pinto,7,0,0,0,7,108,50,50,8,0
Texas,Panola,43,2,2,3,36,284,68,184,32,2
Texas,Parmer,1,0,0,0,1,28,11,13,4,0
Texas,Pecos,6,0,0,0,6,72,16,52,4,0
Texas,Polk,82,5,40,3,34,579,177,350,52,2
Texas,Presidio,1,0,0,0,1,11,5,6,0,0
Texas,Rains,19,0,3,0,16,94,35,46,13,0
Texas,Reagan,6,0,0,0,6,58,10,45,3,0
Texas,Real,2,0,0,0,2,50,13,35,2,0
Texas,Red River,10,0,0,0,10,69,30,32,7,3
Texas,Reeves,3,0,0,0,3,100,1,98,1,0
Texas,Refugio,5,0,1,0,4,20,3,17,0,1
Texas,Roberts,1,0,0,0,1,6,4,2,0,0
Texas,Runnels,5,0,0,0,5,19,8,10,1,0
Texas,Sabine,36,0,4,2,30,123,35,74,14,1
Texas,San Augustine,27,1,4,0,22,61,26,20,15,0
Texas,San Jacinto,56,0,27,3,26,466,195,198,73,0
Texas,Schleicher,2,0,1,0,1,31,8,22,1,0
Texas,Scurry,4,0,3,0,1,51,19,28,4,0
Texas,Shelby,42,2,4,1,35,219,74,130,15,2
Texas,Sherman,0,0,0,0,0,6,1,2,3,0
Texas,Starr,94,1,24,7,62,292,117,140,35,6
Texas,Stephens,4,0,1,0,3,22,9,8,5,0
Texas,Sterling,0,0,0,0,0,0,0,0,0,0
Texas,Stonewall,0,0,0,0,0,8,3,5,0,0
Texas,Sutton,1,0,0,0,1,13,5,6,2,1
Texas,Swisher,1,0,0,0,1,10,3,4,3,0
Texas,Terry,0,0,0,0,0,45,9,27,9,0
Texas,Throckmorton,2,0,0,0,2,6,5,0,1,0
Texas,Titus,61,2,12,4,43,183,74,101,8,1
Texas,Trinity,23,0,3,1,19,184,52,108,24,3
Texas,Tyler,90,2,8,2,78,317,163,114,40,5
Texas,Upton,8,0,1,0,7,20,2,18,0,0
Texas,Uvalde,6,0,0,0,6,78,26,48,4,1
Texas,Val Verde,33,1,8,1,23,103,36,65,2,0
Texas,Van Zandt,0,0,0,0,0,251,130,114,7,0
Texas,Walker,73,3,24,7,39,208,91,85,32,0
Texas,Ward,61,0,14,1,46,113,36,69,8,1
Texas,Washington,26,1,3,1,21,155,67,75,13,1
Texas,Wharton,78,1,12,7,58,286,87,162,37,0
Texas,Wheeler,5,0,0,0,5,30,6,21,3,1
Texas,Wilbarger,3,0,0,0,3,13,10,2,1,0
Texas,Willacy,53,1,10,1,41,171,57,108,6,2
Texas,Winkler,2,1,1,0,0,40,4,33,3,0
Texas,Wood,41,0,19,1,21,260,124,114,22,0
Texas,Yoakum,5,0,4,0,1,28,8,15,5,1
Texas,Young,3,0,0,0,3,22,6,14,2,1
Texas,Zapata,25,0,0,4,21,258,113,135,10,0
Texas,Zavala,15,0,3,0,12,64,19,37,8,0
Utah,Box Elder,13,0,3,4,6,191,38,136,17,0
Utah,Cache,28,0,10,1,17,217,50,131,36,1
Utah,Davis,36,1,9,0,26,209,34,158,17,0
Utah,Juab,6,0,2,0,4,63,22,32,9,0
Utah,Salt Lake County Unified Police Department,887,13,177,216,481,"11,776","1,724","8,304","1,748",33
Utah,Tooele6,29,1,7,1,20,265,39,217,9,0
Utah,Utah,56,1,22,4,29,429,79,325,25,2
Utah,Washington,26,0,7,1,18,110,25,75,10,0
Utah,Weber,51,2,17,10,22,"1,020",238,692,90,5
Utah,Beaver,5,1,0,1,3,103,21,75,7,0
Utah,Carbon,13,0,2,0,11,102,21,76,5,0
Utah,Daggett6,0,0,0,0,0,7,4,3,0,0
Utah,Duchesne,34,2,9,0,23,305,69,170,66,3
Utah,Iron,26,0,7,0,19,110,42,54,14,2
Utah,Kane,8,0,1,1,6,8,4,4,0,0
Utah,Millard,25,0,7,0,18,191,30,143,18,1
Utah,Rich,3,0,0,0,3,29,13,16,0,0
Utah,San Juan,5,0,3,0,2,73,22,47,4,0
Utah,Sanpete,2,0,0,0,2,108,24,78,6,1
Utah,Sevier,7,0,2,0,5,137,17,110,10,0
Utah,Summit,34,0,4,1,29,498,45,430,23,0
Utah,Uintah,40,0,15,0,25,214,52,144,18,0
Utah,Wasatch,16,0,1,0,15,79,24,50,5,0
Vermont,Franklin,26,0,14,3,9,55,14,41,0,0
Vermont,Grand Isle,1,0,0,0,1,38,8,29,1,0
Vermont,Bennington,1,0,0,0,1,7,4,3,0,0
Vermont,Essex,0,0,0,0,0,19,13,5,1,0
Vermont,Lamoille,13,0,3,0,10,51,4,47,0,0
Vermont,Orange,3,0,2,0,1,10,1,9,0,1
Vermont,Orleans,0,0,0,0,0,22,4,18,0,0
Vermont,Rutland,3,0,1,0,2,20,3,17,0,0
Vermont,Washington,0,0,0,0,0,1,0,1,0,0
Vermont,Windham,1,0,0,0,1,41,4,37,0,0
Vermont,Windsor,0,0,0,0,0,7,3,4,0,0
