State,County,Violent_crime,MNNM,"Rape
(revised
definition)1","Rape
(legacy
definition)2",Robbery,"Aggravated
assault","Property
crime",Burglary,"Larceny-
theft","Motor
vehicle
theft",Arson3
Oklahoma,Grady,4,0,1,,0,3,202,62,132,8,2
Oklahoma,Le Flore,50,0,3,,5,42,422,182,200,40,2
Oklahoma,Lincoln,29,1,8,,2,18,265,105,141,19,2
Oklahoma,Logan,34,2,8,,1,23,325,123,181,21,2
Oklahoma,McClain,10,1,1,,1,7,185,44,131,10,2
Oklahoma,Oklahoma,20,0,1,,1,18,252,59,166,27,0
Oklahoma,Okmulgee,20,0,1,,1,18,169,70,78,21,4
Oklahoma,Osage,32,1,7,,3,21,345,134,175,36,4
Oklahoma,Pawnee,12,1,1,,0,10,78,27,42,9,0
Oklahoma,Rogers,103,1,48,,1,53,411,142,214,55,7
Oklahoma,Sequoyah,52,1,6,,2,43,399,143,230,26,11
Oklahoma,Tulsa,209,3,26,,18,162,970,350,446,174,13
Oklahoma,Wagoner,55,2,4,,3,46,615,239,317,59,8
Oklahoma,Adair,62,1,3,,0,58,146,41,95,10,2
Oklahoma,Alfalfa,1,0,0,,0,1,39,12,25,2,1
Oklahoma,Atoka,0,0,0,,0,0,69,27,42,0,1
Oklahoma,Beaver,4,0,0,,1,3,63,28,31,4,0
Oklahoma,Beckham,16,0,3,,1,12,146,51,82,13,1
Oklahoma,Blaine,2,0,0,,0,2,36,6,29,1,0
Oklahoma,Bryan,10,0,2,,0,8,137,59,67,11,2
Oklahoma,Caddo,38,0,0,,0,38,139,47,88,4,0
Oklahoma,Carter,17,0,2,,0,15,296,116,154,26,3
Oklahoma,Cherokee,74,0,7,,4,63,557,222,282,53,7
Oklahoma,Choctaw,20,0,1,,2,17,84,51,28,5,4
Oklahoma,Cimarron,0,0,0,,0,0,4,0,2,2,0
Oklahoma,Coal,2,0,0,,0,2,55,11,39,5,2
Oklahoma,Craig,9,0,4,,0,5,71,27,36,8,9
Oklahoma,Custer,5,0,0,,0,5,105,41,47,17,0
Oklahoma,Delaware,11,0,4,,0,7,166,54,105,7,3
Oklahoma,Dewey,1,0,0,,0,1,41,9,26,6,2
Oklahoma,Ellis,8,0,2,,0,6,86,30,47,9,0
Oklahoma,Garfield,10,0,1,,2,7,182,49,119,14,8
Oklahoma,Garvin,23,1,6,,0,16,229,76,135,18,10
Oklahoma,Grant,3,0,2,,0,1,33,8,23,2,0
Oklahoma,Greer,1,0,0,,0,1,8,2,5,1,0
Oklahoma,Harmon,0,0,0,,0,0,34,13,20,1,0
Oklahoma,Harper,0,0,0,,0,0,23,8,12,3,0
Oklahoma,Haskell,1,0,0,,0,1,7,3,3,1,0
Oklahoma,Hughes,8,0,0,,0,8,95,33,58,4,3
Oklahoma,Jackson,3,0,0,,1,2,59,23,28,8,1
Oklahoma,Jefferson,4,0,0,,0,4,29,10,19,0,0
Oklahoma,Kay,11,0,0,,4,7,75,40,35,0,0
Oklahoma,Kingfisher,5,0,1,,0,4,84,22,55,7,0
Oklahoma,Kiowa,6,0,0,,0,6,37,9,25,3,1
Oklahoma,Latimer,23,0,1,,0,22,107,36,59,12,4
Oklahoma,Love,1,0,0,,0,1,35,13,17,5,1
Oklahoma,Major,1,0,0,,1,0,28,11,15,2,2
Oklahoma,Marshall,14,0,1,,1,12,145,56,76,13,4
Oklahoma,Mayes,27,1,3,,3,20,239,94,124,21,5
Oklahoma,McCurtain,29,0,1,,0,28,308,134,155,19,10
Oklahoma,McIntosh,24,0,3,,0,21,174,62,93,19,2
Oklahoma,Murray,6,0,4,,0,2,45,13,30,2,0
Oklahoma,Muskogee,63,3,7,,3,50,308,94,171,43,16
Oklahoma,Noble,2,0,1,,0,1,75,20,50,5,3
Oklahoma,Nowata,2,0,0,,0,2,21,10,10,1,0
Oklahoma,Okfuskee,22,1,1,,0,20,111,50,44,17,2
Oklahoma,Ottawa,2,0,0,,2,0,96,41,36,19,2
Oklahoma,Payne,21,0,6,,0,15,315,102,189,24,4
Oklahoma,Pittsburg,1,0,0,,0,1,223,68,155,0,3
Oklahoma,Pontotoc,32,0,2,,0,30,278,119,128,31,1
Oklahoma,Pottawatomie,34,1,4,,3,26,557,167,293,97,3
Oklahoma,Pushmataha,14,1,0,,0,13,57,24,16,17,3
Oklahoma,Roger Mills,5,0,0,,0,5,67,14,49,4,0
Oklahoma,Seminole,11,0,2,,1,8,179,59,108,12,7
Oklahoma,Stephens,7,0,1,,1,5,242,71,163,8,3
Oklahoma,Texas,5,0,1,,0,4,53,8,41,4,0
Oklahoma,Tillman,11,0,1,,1,9,53,18,32,3,5
Oklahoma,Washita,23,1,5,,0,17,106,40,58,8,1
Oklahoma,Woods,3,0,0,,0,3,13,2,9,2,1
Oklahoma,Woodward,8,0,2,,0,6,98,26,56,16,1
Oregon,Benton,27,0,5,,0,22,189,61,117,11,5
Oregon,Columbia,8,0,,0,0,8,66,38,18,10,1
Oregon,Deschutes,80,0,18,,3,59,810,196,568,46,15
Oregon,Jackson,175,3,15,,14,143,"1,329",273,948,108,5
Oregon,Linn,23,1,,8,6,8,"1,069",293,685,91,
Oregon,Marion,62,1,,18,15,28,"2,229",409,"1,521",299,
Oregon,Multnomah,108,0,,6,16,86,904,130,725,49,
Oregon,Polk,35,1,3,,0,31,224,70,130,24,0
Oregon,Washington,322,2,,78,51,191,"2,464",480,"1,800",184,
Oregon,Yamhill,39,0,14,,2,23,531,139,351,41,6
Oregon,Baker,12,0,,0,0,12,41,10,30,1,0
Oregon,Clatsop,12,0,,1,3,8,247,84,143,20,
Oregon,Coos,19,1,,1,0,17,552,150,358,44,
Oregon,Crook,19,0,,5,0,14,140,43,97,0,0
Oregon,Douglas,119,1,15,,7,96,"1,149",265,730,154,8
Oregon,Gilliam,0,0,,0,0,0,30,5,24,1,1
Oregon,Grant,0,0,,0,0,0,41,6,32,3,
Oregon,Harney,3,0,,0,1,2,11,5,5,1,
Oregon,Hood River4,16,1,1,,1,13,172,43,113,16,0
Oregon,Klamath,56,5,,10,9,32,878,298,488,92,11
Oregon,Lincoln,51,0,8,,5,38,437,144,267,26,4
Oregon,Malheur,5,2,,0,1,2,101,23,74,4,0
Oregon,Sherman,1,0,,0,0,1,17,4,13,0,
Oregon,Tillamook,10,1,1,,1,7,270,64,188,18,0
Oregon,Union,15,0,1,,0,14,169,28,136,5,1
Oregon,Wallowa,0,0,,0,0,0,34,11,22,1,2
Oregon,Wasco4,16,0,0,,1,15,129,45,69,15,
Pennsylvania,Adams,0,0,0,,0,0,0,0,0,0,0
Pennsylvania,Allegheny,11,0,0,,0,11,2,0,2,0,0
Pennsylvania,Allegheny County Police Department,116,0,10,,19,87,176,5,150,21,83
Pennsylvania,Beaver,0,0,0,,0,0,0,0,0,0,0
Pennsylvania,Berks,5,0,0,,0,5,0,0,0,0,0
Pennsylvania,Blair,1,0,0,,0,1,0,0,0,0,0
Pennsylvania,Bucks,0,0,0,,0,0,0,0,0,0,0
Pennsylvania,Butler,0,0,0,,0,0,0,0,0,0,0
Pennsylvania,Centre,0,0,0,,0,0,0,0,0,0,0
Pennsylvania,Cumberland,0,0,0,,0,0,0,0,0,0,0
Pennsylvania,Erie,0,0,0,,0,0,2,0,2,0,0
Pennsylvania,Franklin,0,0,0,,0,0,0,0,0,0,0
Pennsylvania,Lancaster,0,0,0,,0,0,0,0,0,0,0
Pennsylvania,Lycoming,0,0,0,,0,0,0,0,0,0,0
Pennsylvania,Mercer,2,0,0,,0,2,0,0,0,0,0
Pennsylvania,Monroe,0,0,0,,0,0,0,0,0,0,0
Pennsylvania,Northampton,0,0,0,,0,0,3,0,3,0,0
Pennsylvania,Pike,0,0,0,,0,0,0,0,0,0,0
Pennsylvania,Washington,0,0,0,,0,0,2,0,2,0,0
Pennsylvania,Westmoreland,1,0,0,,0,1,1,1,0,0,0
Pennsylvania,York,5,0,0,,0,5,0,0,0,0,0
Pennsylvania,Bedford,0,0,0,,0,0,0,0,0,0,0
Pennsylvania,Bradford,0,0,0,,0,0,0,0,0,0,0
Pennsylvania,Clarion,0,0,0,,0,0,0,0,0,0,0
Pennsylvania,Elk,0,0,0,,0,0,0,0,0,0,0
Pennsylvania,Indiana,2,0,0,,0,2,0,0,0,0,0
Pennsylvania,Jefferson,1,0,0,,0,1,0,0,0,0,0
Pennsylvania,Schuylkill,0,0,0,,0,0,0,0,0,0,0
Pennsylvania,Snyder,1,0,0,,0,1,0,0,0,0,0
Pennsylvania,Tioga,0,0,0,,0,0,0,0,0,0,0
Pennsylvania,Union,0,0,0,,0,0,0,0,0,0,0
Pennsylvania,Wayne,0,0,0,,0,0,0,0,0,0,0
South Carolina,Anderson,735,8,50,,108,569,"6,895","1,926","4,230",739,26
South Carolina,Beaufort,671,5,42,,81,543,"2,829",693,"1,988",148,8
South Carolina,Calhoun,33,2,5,,4,22,277,99,155,23,1
South Carolina,Charleston,556,7,17,,74,458,"1,704",487,"1,061",156,5
South Carolina,Chester,156,2,16,,10,128,572,169,375,28,3
South Carolina,Dorchester,321,5,30,,37,249,"2,003",534,"1,293",176,1
South Carolina,Fairfield,144,0,6,,17,121,556,146,369,41,5
South Carolina,Florence,234,2,12,,54,166,"2,179",608,"1,364",207,3
South Carolina,Greenville,"2,110",23,204,,360,"1,523","11,055","2,913","7,073","1,069",82
South Carolina,Lancaster,300,1,35,,38,226,"1,998",509,"1,396",93,10
South Carolina,Laurens,241,3,15,,20,203,"1,304",418,700,186,6
South Carolina,Lexington,518,13,64,,52,389,"4,355",868,"3,050",437,10
South Carolina,Pickens,230,5,18,,17,190,"1,746",586,995,165,8
South Carolina,Richland,"1,983",21,135,,277,"1,550","8,188","1,590","5,666",932,34
South Carolina,Saluda,34,0,2,,1,31,214,96,101,17,3
South Carolina,Spartanburg,659,7,84,,110,458,"5,534","1,540","3,557",437,36
South Carolina,Sumter,395,6,39,,26,324,"2,132",829,"1,147",156,11
South Carolina,Union,95,1,16,,9,69,483,149,319,15,3
South Carolina,York,440,5,34,,38,363,"2,122",580,"1,407",135,13
South Carolina,Abbeville,33,1,2,,0,30,306,99,189,18,2
South Carolina,Bamberg,23,0,2,,2,19,190,69,105,16,1
South Carolina,Barnwell,99,1,8,,4,86,367,102,246,19,0
South Carolina,Chesterfield,98,0,5,,4,89,829,245,517,67,4
South Carolina,Clarendon,127,7,10,,14,96,704,223,431,50,8
South Carolina,Colleton,270,2,18,,20,230,886,244,565,77,7
South Carolina,Dillon,155,5,5,,27,118,866,288,524,54,9
South Carolina,Greenwood,141,0,20,,11,110,"1,308",255,997,56,4
South Carolina,Hampton,43,2,2,,3,36,227,81,128,18,3
South Carolina,Lee,68,3,7,,5,53,419,145,226,48,6
South Carolina,Marion,88,0,9,,9,70,748,286,419,43,0
South Carolina,Newberry,56,1,9,,3,43,356,90,243,23,2
South Carolina,Oconee,281,3,62,,7,209,"1,629",441,"1,107",81,7
South Carolina,Orangeburg,345,5,25,,37,278,"2,713",889,"1,418",406,14
South Dakota,Custer,4,0,1,,1,2,97,21,73,3,0
South Dakota,Lincoln,17,0,2,,0,15,195,62,119,14,0
South Dakota,McCook,0,0,0,,0,0,47,9,34,4,0
South Dakota,Meade,7,0,2,,0,5,42,8,33,1,0
South Dakota,Minnehaha,39,0,9,,1,29,272,81,171,20,3
South Dakota,Pennington,75,0,25,,5,45,375,96,257,22,2
South Dakota,Turner,4,0,1,,0,3,70,24,41,5,1
South Dakota,Union,12,0,1,,1,10,30,4,25,1,1
South Dakota,Aurora,3,0,1,,0,2,9,1,7,1,1
South Dakota,Beadle,4,0,0,,0,4,25,4,18,3,1
South Dakota,Bennett,3,0,0,,0,3,13,3,5,5,0
South Dakota,Bon Homme,1,0,0,,0,1,1,0,1,0,0
South Dakota,Brookings,9,0,1,,0,8,60,18,39,3,0
South Dakota,Brown,12,0,0,,0,12,39,8,28,3,0
South Dakota,Butte,4,0,0,,0,4,77,4,73,0,0
South Dakota,Campbell,0,0,0,,0,0,5,3,1,1,0
South Dakota,Charles Mix,14,0,0,,0,14,30,10,18,2,0
South Dakota,Clark,3,0,0,,0,3,5,2,3,0,0
South Dakota,Clay,6,0,5,,0,1,45,10,31,4,0
South Dakota,Codington,5,0,1,,0,4,46,8,31,7,0
South Dakota,Corson,0,0,0,,0,0,13,7,6,0,0
South Dakota,Davison,1,0,0,,0,1,16,5,9,2,0
South Dakota,Deuel,2,0,2,,0,0,22,4,15,3,1
South Dakota,Dewey,0,0,0,,0,0,9,4,4,1,0
South Dakota,Douglas,3,0,0,,0,3,2,0,2,0,0
South Dakota,Edmunds,0,0,0,,0,0,2,0,2,0,0
South Dakota,Faulk,0,0,0,,0,0,10,3,7,0,0
South Dakota,Hamlin,0,0,0,,0,0,61,22,36,3,0
South Dakota,Hand,0,0,0,,0,0,4,1,3,0,0
South Dakota,Hanson,2,0,0,,1,1,13,4,9,0,0
South Dakota,Harding,0,0,0,,0,0,1,0,1,0,0
South Dakota,Hughes,2,0,0,,0,2,17,2,14,1,0
South Dakota,Hutchinson,0,0,0,,0,0,14,10,3,1,0
South Dakota,Jerauld,0,0,0,,0,0,2,1,1,0,0
South Dakota,Lawrence,5,0,0,,1,4,184,6,177,1,0
South Dakota,Marshall,11,0,7,,0,4,41,22,18,1,1
South Dakota,McPherson,1,0,0,,0,1,0,0,0,0,0
South Dakota,Mellette,4,0,0,,0,4,17,5,12,0,0
South Dakota,Miner,1,0,1,,0,0,13,8,4,1,0
South Dakota,Moody,1,0,0,,0,1,10,5,5,0,0
South Dakota,Perkins,1,0,0,,0,1,12,1,11,0,2
South Dakota,Potter,0,0,0,,0,0,0,0,0,0,0
South Dakota,Roberts,2,0,0,,0,2,14,4,8,2,0
South Dakota,Shannon,0,0,0,,0,0,0,0,0,0,0
South Dakota,Spink,1,0,0,,0,1,34,6,28,0,0
South Dakota,Stanley,4,0,0,,0,4,3,3,0,0,0
South Dakota,Sully,0,0,0,,0,0,2,0,2,0,0
South Dakota,Tripp,2,0,1,,0,1,5,1,4,0,0
South Dakota,Yankton,13,0,2,,0,11,59,25,32,2,0
South Dakota,Ziebach,0,0,0,,0,0,2,0,1,1,0
Tennessee,Anderson,76,0,4,,13,59,570,210,303,57,3
Tennessee,Blount,297,0,27,,17,253,"1,318",423,805,90,3
Tennessee,Bradley,187,1,10,,5,171,"1,145",362,686,97,0
Tennessee,Campbell,39,5,3,,2,29,456,201,212,43,6
Tennessee,Cannon,10,0,0,,0,10,83,37,41,5,0
Tennessee,Carter,69,2,1,,4,62,629,234,353,42,12
Tennessee,Cheatham,100,0,7,,7,86,607,157,384,66,4
Tennessee,Chester,24,1,0,,0,23,113,35,68,10,1
Tennessee,Crockett,30,0,0,,0,30,119,27,77,15,1
Tennessee,Dickson,102,0,11,,3,88,422,174,215,33,7
Tennessee,Fayette,76,0,4,,5,67,339,100,202,37,1
Tennessee,Grainger,24,0,2,,0,22,226,97,112,17,0
Tennessee,Hamblen,107,0,6,,8,93,463,143,294,26,3
Tennessee,Hamilton,281,4,34,,16,227,"1,686",551,988,147,6
Tennessee,Hartsville/Trousdale,38,0,12,,1,25,177,23,144,10,2
Tennessee,Hawkins,90,4,9,,6,71,655,178,432,45,4
Tennessee,Hickman,82,0,7,,2,73,336,132,183,21,0
Tennessee,Jefferson,76,0,13,,1,62,633,196,403,34,5
Tennessee,Knox,534,6,37,,64,427,"5,442","1,295","3,760",387,23
Tennessee,Loudon,71,0,5,,1,65,499,156,310,33,3
Tennessee,Macon,32,0,1,,0,31,112,36,64,12,0
Tennessee,Madison,137,1,8,,12,116,544,194,305,45,7
Tennessee,Marion,40,0,0,,1,39,275,85,143,47,3
Tennessee,Maury,98,0,14,,7,77,567,181,343,43,2
Tennessee,Montgomery,141,1,7,,3,130,741,201,500,40,3
Tennessee,Morgan,36,1,3,,3,29,324,98,199,27,3
Tennessee,Polk,30,0,2,,1,27,287,94,164,29,0
Tennessee,Roane,68,0,4,,3,61,467,143,286,38,1
Tennessee,Robertson,97,0,8,,3,86,325,163,143,19,0
Tennessee,Rutherford,151,0,12,,9,130,"1,040",315,656,69,2
Tennessee,Sequatchie,37,2,3,,2,30,169,52,88,29,2
Tennessee,Shelby,588,6,29,,82,471,"3,008",772,"2,063",173,25
Tennessee,Smith,35,0,6,,0,29,156,56,80,20,3
Tennessee,Sullivan,226,1,28,,7,190,"1,199",342,750,107,15
Tennessee,Sumner,107,0,15,,2,90,606,191,374,41,3
Tennessee,Tipton,204,2,16,,5,181,635,148,433,54,2
Tennessee,Unicoi,33,0,0,,0,33,153,26,116,11,4
Tennessee,Union,45,1,6,,2,36,340,117,196,27,2
Tennessee,Washington,147,0,5,,4,138,766,280,438,48,7
Tennessee,Williamson,59,1,5,,4,49,460,124,327,9,2
Tennessee,Bedford,25,0,3,,0,22,269,46,206,17,1
Tennessee,Benton,19,1,5,,1,12,137,40,86,11,1
Tennessee,Bledsoe,10,1,1,,0,8,56,22,23,11,0
Tennessee,Carroll,32,0,3,,1,28,174,91,69,14,0
Tennessee,Claiborne,112,0,7,,8,97,499,241,228,30,6
Tennessee,Clay,8,0,0,,0,8,53,20,32,1,1
Tennessee,Cocke,113,0,4,,9,100,604,227,332,45,27
Tennessee,Coffee,72,1,3,,3,65,379,118,228,33,1
Tennessee,Cumberland,101,2,5,,3,91,"1,079",388,578,113,6
Tennessee,Decatur,20,0,1,,0,19,190,71,105,14,0
Tennessee,DeKalb,15,0,1,,0,14,190,57,122,11,1
Tennessee,Dyer,46,0,2,,2,42,270,87,161,22,0
Tennessee,Fentress,32,1,3,,4,24,319,126,176,17,0
Tennessee,Gibson,48,0,5,,2,41,255,114,118,23,1
Tennessee,Giles,32,0,3,,1,28,221,90,119,12,1
Tennessee,Greene,138,2,6,,14,116,804,272,476,56,7
Tennessee,Grundy,31,0,2,,1,28,185,98,59,28,8
Tennessee,Hancock,9,0,0,,0,9,70,19,48,3,3
Tennessee,Hardeman,89,0,9,,2,78,297,132,128,37,4
Tennessee,Hardin,58,0,5,,0,53,249,103,120,26,0
Tennessee,Haywood,43,0,2,,2,39,178,59,101,18,3
Tennessee,Henderson,86,1,14,,3,68,300,121,157,22,2
Tennessee,Henry,55,1,4,,1,49,457,154,251,52,18
Tennessee,Houston,13,0,1,,1,11,57,25,26,6,2
Tennessee,Humphreys,25,0,4,,2,19,170,59,100,11,0
Tennessee,Jackson,22,0,0,,1,21,165,61,93,11,2
Tennessee,Johnson,73,0,5,,1,67,273,101,154,18,0
Tennessee,Lake,2,0,0,,2,0,21,5,16,0,1
Tennessee,Lauderdale,38,0,1,,5,32,298,115,154,29,3
Tennessee,Lawrence,113,1,7,,4,101,404,165,208,31,3
Tennessee,Lewis,26,0,2,,0,24,151,36,107,8,0
Tennessee,Lincoln,61,0,2,,2,57,409,172,217,20,2
Tennessee,Marshall,34,1,3,,1,29,124,41,73,10,3
Tennessee,McMinn,82,3,4,,3,72,650,240,347,63,6
Tennessee,McNairy,71,2,5,,1,63,283,72,197,14,8
Tennessee,Meigs,37,0,7,,0,30,266,82,156,28,1
Tennessee,Monroe,93,1,1,,3,88,532,147,319,66,9
Tennessee,Moore,7,1,2,,0,4,80,27,52,1,0
Tennessee,Obion,29,0,3,,0,26,226,43,166,17,1
Tennessee,Overton,40,1,3,,2,34,208,45,149,14,0
Tennessee,Perry,17,0,0,,1,16,75,17,50,8,1
Tennessee,Pickett,4,2,0,,0,2,43,22,18,3,0
Tennessee,Putnam,123,2,10,,5,106,586,177,367,42,1
Tennessee,Rhea,60,0,4,,3,53,282,97,162,23,1
Tennessee,Scott,31,0,3,,1,27,232,51,165,16,0
Tennessee,Sevier,126,4,14,,6,102,"1,305",581,632,92,1
Tennessee,Stewart,51,0,4,,2,45,166,69,83,14,1
Tennessee,Van Buren,11,0,0,,0,11,92,39,45,8,1
Tennessee,Warren,45,0,2,,1,42,450,159,250,41,4
Tennessee,Wayne,42,0,0,,0,42,71,31,29,11,1
Tennessee,Weakley,25,1,2,,2,20,134,54,67,13,0
Tennessee,White,53,1,2,,5,45,391,65,286,40,5
Texas,Aransas,64,0,19,,2,43,384,131,237,16,0
Texas,Archer,10,0,0,,1,9,50,20,27,3,1
Texas,Armstrong,3,0,0,,0,3,13,4,6,3,0
Texas,Austin,12,0,2,,1,9,129,56,62,11,0
Texas,Bandera,20,0,5,,0,15,291,112,165,14,0
Texas,Bastrop,185,2,37,,19,127,862,333,459,70,5
Texas,Bell,111,3,29,,5,74,747,257,452,38,23
Texas,Bexar,424,11,74,,78,261,"6,058","1,790","3,847",421,67
Texas,Bowie,106,1,16,,4,85,738,234,410,94,3
Texas,Brazoria,140,0,16,,24,100,"1,201",327,777,97,4
Texas,Brazos,53,0,4,,1,48,305,153,141,11,0
Texas,Burleson,22,0,3,,1,18,112,60,47,5,1
Texas,Caldwell,24,0,9,,0,15,196,67,106,23,0
Texas,Callahan,8,1,1,,0,6,92,37,50,5,0
Texas,Cameron,191,0,48,,22,121,"1,447",491,891,65,7
Texas,Carson,16,0,0,,1,15,31,11,15,5,0
Texas,Chambers,80,2,8,,6,64,651,121,458,72,1
Texas,Clay,13,0,3,,0,10,139,47,74,18,0
Texas,Collin,52,1,12,,3,36,414,169,212,33,0
Texas,Comal,214,6,26,,7,175,907,345,513,49,0
Texas,Coryell,14,0,5,,0,9,110,41,62,7,0
Texas,Crosby,1,0,0,,0,1,7,0,7,0,0
Texas,Dallas,47,1,13,,6,27,338,75,217,46,9
Texas,Denton,52,0,13,,5,34,639,162,436,41,2
Texas,Ector8,,6,8,,19,,"1,744",384,"1,108",252,5
Texas,Ellis,30,0,3,,2,25,482,144,285,53,0
Texas,El Paso,278,4,48,,11,215,"1,032",287,648,97,17
Texas,Falls,9,0,0,,0,9,87,34,44,9,0
Texas,Fort Bend,938,3,91,,163,681,"3,929","1,220","2,493",216,21
Texas,Galveston,147,1,18,,28,100,952,314,549,89,6
Texas,Goliad,16,2,1,,2,11,98,36,59,3,0
Texas,Grayson,45,3,1,,1,40,533,141,348,44,1
Texas,Gregg,86,3,7,,8,68,500,130,306,64,8
Texas,Guadalupe,69,1,35,,6,27,675,273,366,36,20
Texas,Hardin,44,0,2,,0,42,292,89,160,43,1
Texas,Harris,"8,668",68,433,,"3,384","4,783","48,689","11,858","30,520","6,311",235
Texas,Hays,193,4,12,,4,173,590,307,258,25,0
Texas,Hidalgo,555,12,132,,134,277,"4,923","1,862","2,776",285,24
Texas,Hood,73,0,2,,2,69,453,145,271,37,2
Texas,Hudspeth,3,2,0,,0,1,20,8,12,0,0
Texas,Hunt,164,4,4,,10,146,888,329,454,105,0
Texas,Irion,1,0,0,,0,1,45,3,35,7,0
Texas,Jefferson,45,1,0,,4,40,387,99,243,45,4
Texas,Johnson,70,0,11,,4,55,810,234,510,66,5
Texas,Jones,10,0,5,,0,5,105,31,56,18,0
Texas,Kaufman,109,2,20,,7,80,822,306,407,109,2
Texas,Kendall,19,0,8,,0,11,169,51,108,10,2
Texas,Lampasas,1,0,0,,0,1,146,23,115,8,1
Texas,Liberty,196,4,32,,6,154,962,351,468,143,14
Texas,Lubbock,119,1,18,,7,93,787,220,504,63,1
Texas,Lynn,0,0,0,,0,0,25,14,9,2,0
Texas,Martin,11,0,0,,0,11,76,14,59,3,0
Texas,McLennan,66,4,20,,1,41,499,181,271,47,3
Texas,Medina,25,3,11,,2,9,162,57,87,18,0
Texas,Midland,74,1,0,,6,67,687,203,391,93,2
Texas,Montgomery,597,6,85,,110,396,"5,373","1,475","3,390",508,12
Texas,Newton,9,2,0,,1,6,72,26,41,5,3
Texas,Nueces,52,1,18,,3,30,294,132,149,13,1
Texas,Oldham,3,0,0,,0,3,17,2,11,4,0
Texas,Orange,92,1,12,,7,72,604,208,327,69,1
Texas,Parker,79,0,21,,4,54,944,281,593,70,0
Texas,Potter,31,1,9,,2,19,158,57,89,12,2
Texas,Randall,52,2,13,,2,35,241,67,155,19,3
Texas,Robertson,4,0,0,,1,3,140,31,98,11,2
Texas,Rockwall,16,0,5,,0,11,121,64,47,10,1
Texas,Rusk,84,2,9,,3,70,572,175,313,84,1
Texas,San Patricio,59,0,0,,2,57,395,126,236,33,0
Texas,Smith,215,3,6,,22,184,"1,852",675,959,218,8
Texas,Somervell,6,0,1,,0,5,66,22,39,5,1
Texas,Tarrant,104,0,12,,14,78,971,334,569,68,14
Texas,Taylor,44,0,8,,4,32,233,133,94,6,1
Texas,Tom Green,18,1,6,,0,11,346,142,180,24,3
Texas,Travis,537,2,75,,46,414,"3,344",968,"2,198",178,31
Texas,Upshur,50,2,8,,0,40,621,229,371,21,0
Texas,Victoria,72,0,11,,3,58,482,142,312,28,2
Texas,Waller,27,0,18,,1,8,319,126,174,19,0
Texas,Webb,84,1,11,,2,70,232,75,140,17,4
Texas,Wichita,20,1,2,,0,17,153,50,91,12,1
Texas,Williamson,141,4,29,,8,100,"1,245",350,829,66,8
Texas,Wilson,32,0,1,,3,28,281,127,131,23,0
Texas,Wise,57,0,3,,2,52,352,156,169,27,32
Texas,Anderson,63,1,7,,7,48,376,175,173,28,7
Texas,Andrews,14,0,3,,1,10,111,30,69,12,0
Texas,Angelina,88,2,23,,5,58,691,259,386,46,5
Texas,Bailey,12,0,0,,1,11,44,9,33,2,0
Texas,Baylor,0,0,0,,0,0,12,4,6,2,0
Texas,Bee,33,0,0,,0,33,126,42,79,5,2
Texas,Blanco,7,0,1,,0,6,73,35,29,9,3
Texas,Borden,2,0,1,,0,1,9,3,6,0,0
Texas,Bosque,10,0,1,,1,8,134,65,66,3,0
Texas,Brewster,7,2,1,,0,4,44,16,22,6,0
Texas,Briscoe,0,0,0,,0,0,9,6,3,0,0
Texas,Brooks,2,0,0,,0,2,0,0,0,0,0
Texas,Brown,14,0,0,,3,11,202,64,127,11,2
Texas,Burnet,37,2,14,,1,20,216,70,120,26,0
Texas,Calhoun,8,0,0,,1,7,120,44,70,6,1
Texas,Camp,6,0,2,,1,3,165,64,84,17,0
Texas,Cass,59,2,3,,4,50,432,189,211,32,11
Texas,Castro,5,0,1,,0,4,41,8,32,1,1
Texas,Cherokee,74,2,4,,4,64,595,188,350,57,0
Texas,Childress,1,0,0,,0,1,12,4,7,1,0
Texas,Cochran,5,0,0,,0,5,126,46,74,6,2
Texas,Coke,1,0,0,,0,1,29,20,5,4,0
Texas,Collingsworth,1,0,0,,0,1,15,6,8,1,0
Texas,Colorado,23,0,2,,1,20,132,30,90,12,1
Texas,Comanche,3,0,0,,0,3,79,27,51,1,0
Texas,Concho,0,0,0,,0,0,3,1,2,0,0
Texas,Cottle,0,0,0,,0,0,0,0,0,0,0
Texas,Crane,1,0,0,,1,0,26,5,18,3,0
Texas,Crockett,7,0,2,,1,4,44,9,29,6,1
Texas,Culberson,0,0,0,,0,0,15,9,5,1,0
Texas,Dallam,1,0,0,,0,1,24,8,12,4,1
Texas,Dawson,1,0,0,,1,0,56,15,37,4,1
Texas,Deaf Smith,11,0,3,,0,8,104,33,62,9,0
Texas,Delta,2,0,0,,1,1,64,38,18,8,2
Texas,DeWitt,27,0,4,,0,23,147,64,76,7,1
Texas,Dickens,0,0,0,,0,0,0,0,0,0,0
Texas,Dimmit,16,2,0,,1,13,422,105,301,16,2
Texas,Donley,19,0,0,,1,18,39,12,25,2,0
Texas,Duval,42,0,0,,2,40,189,88,76,25,1
Texas,Eastland,5,0,1,,0,4,96,27,67,2,0
Texas,Edwards,2,0,0,,0,2,30,11,14,5,0
Texas,Erath,19,0,9,,0,10,97,38,48,11,0
Texas,Fannin,37,0,8,,1,28,151,46,87,18,0
Texas,Fayette,19,3,8,,0,8,178,54,114,10,0
Texas,Fisher,11,0,0,,1,10,141,108,30,3,0
Texas,Floyd,11,0,1,,1,9,44,16,22,6,0
Texas,Franklin,20,2,4,,2,12,123,60,55,8,0
